2515.9499,1442.0474197702642
2,4241,2023-04-27T10:48:54.511162
28,1348,2023-04-27T07:32:54.511164
21,2007,2023-04-27T02:23:54.511166
19,2847,2023-04-26T22:19:54.511167
11,3565,2023-04-26T20:21:54.511169
17,864,2023-04-26T13:43:54.511174
6,1286,2023-04-26T19:58:54.511176
29,1660,2023-04-27T11:57:54.511177
26,1156,2023-04-26T19:52:54.511179
29,410,2023-04-26T14:16:54.511180
21,3967,2023-04-26T13:42:54.511182
21,2162,2023-04-26T23:59:54.511184
22,2585,2023-04-27T09:02:54.511185
2,2511,2023-04-26T17:53:54.511187
15,4139,2023-04-26T17:59:54.511188
26,354,2023-04-26T16:14:54.511190
15,3614,2023-04-26T22:37:54.511191
9,1392,2023-04-27T04:07:54.511193
24,2287,2023-04-27T04:25:54.511195
5,3470,2023-04-26T21:07:54.511196
28,4816,2023-04-27T01:27:54.511198
5,23,2023-04-27T04:32:54.511200
24,3306,2023-04-27T03:18:54.511201
17,3757,2023-04-26T21:19:54.511203
12,1437,2023-04-27T01:11:54.511205
28,2162,2023-04-26T21:52:54.511206
0,4890,2023-04-26T23:25:54.511208
13,3440,2023-04-27T00:31:54.511210
15,3540,2023-04-27T08:29:54.511211
22,2424,2023-04-27T12:07:54.511213
29,20,2023-04-26T13:37:54.511214
15,3346,2023-04-26T16:11:54.511216
7,674,2023-04-26T22:45:54.511218
19,499,2023-04-27T06:27:54.511219
17,148,2023-04-26T22:02:54.511221
17,4738,2023-04-27T01:35:54.511222
8,1469,2023-04-27T06:43:54.511224
6,4841,2023-04-26T23:17:54.511226
8,1430,2023-04-27T06:25:54.511227
8,3937,2023-04-26T22:52:54.511229
17,1394,2023-04-26T16:41:54.511231
5,2161,2023-04-26T19:27:54.511232
21,4290,2023-04-27T01:16:54.511234
20,4190,2023-04-26T21:27:54.511235
4,4284,2023-04-26T14:15:54.511237
6,1049,2023-04-26T18:39:54.511239
4,4981,2023-04-27T01:37:54.511240
19,4001,2023-04-27T04:39:54.511242
29,3516,2023-04-27T10:58:54.511243
6,3403,2023-04-27T03:55:54.511245
18,4310,2023-04-26T23:32:54.511247
26,4122,2023-04-27T06:29:54.511248
16,2120,2023-04-27T05:52:54.511250
7,2061,2023-04-27T12:25:54.511251
23,4011,2023-04-27T06:20:54.511253
7,1251,2023-04-26T20:19:54.511255
11,4138,2023-04-26T20:54:54.511256
21,812,2023-04-26T16:47:54.511258
25,2810,2023-04-27T05:32:54.511259
8,2405,2023-04-27T03:01:54.511261
11,569,2023-04-26T23:09:54.511263
8,3611,2023-04-27T12:06:54.511264
21,4778,2023-04-27T10:16:54.511266
1,142,2023-04-26T13:53:54.511268
5,354,2023-04-27T01:46:54.511269
18,3750,2023-04-27T00:40:54.511271
25,4173,2023-04-27T08:14:54.511272
7,978,2023-04-27T05:17:54.511274
29,3680,2023-04-26T23:56:54.511276
25,2710,2023-04-26T22:06:54.511277
19,4737,2023-04-27T13:24:54.511279
20,408,2023-04-27T13:14:54.511280
20,330,2023-04-27T01:34:54.511282
8,1554,2023-04-26T23:43:54.511284
2,4096,2023-04-27T07:25:54.511285
12,1186,2023-04-27T00:57:54.511287
3,666,2023-04-27T04:19:54.511289
5,4328,2023-04-26T20:00:54.511290
21,4283,2023-04-26T14:19:54.511292
16,577,2023-04-26T18:17:54.511294
8,2413,2023-04-27T01:23:54.511295
20,4076,2023-04-26T22:26:54.511297
10,7978,2023-04-27T12:26:54.511298
18,2665,2023-04-27T01:12:54.511300
19,2679,2023-04-27T12:45:54.511302
12,3457,2023-04-27T11:55:54.511303
3,3134,2023-04-27T12:49:54.511305
12,1718,2023-04-26T22:36:54.511306
1,4186,2023-04-27T10:05:54.511308
18,1359,2023-04-27T08:13:54.511310
9,1240,2023-04-27T05:49:54.511313
17,4307,2023-04-27T08:55:54.511315
29,4970,2023-04-27T06:06:54.511317
25,2366,2023-04-26T21:10:54.511318
29,4776,2023-04-26T20:34:54.511320
5,4257,2023-04-27T06:01:54.511322
23,3162,2023-04-27T05:55:54.511323
20,3740,2023-04-27T03:49:54.511325
13,4903,2023-04-27T06:42:54.511327
26,3589,2023-04-27T13:23:54.511328
3,4617,2023-04-26T19:27:54.511330
22,1950,2023-04-27T09:25:54.511332
25,3799,2023-04-26T14:04:54.511333
22,1817,2023-04-27T09:17:54.511335
19,3224,2023-04-27T02:01:54.511336
12,1231,2023-04-27T10:09:54.511338
4,155,2023-04-27T01:16:54.511340
9,2594,2023-04-26T22:09:54.511341
3,4258,2023-04-27T07:46:54.511343
8,413,2023-04-26T13:50:54.511345
21,2907,2023-04-27T11:40:54.511346
3,4564,2023-04-27T09:43:54.511348
23,4984,2023-04-26T22:28:54.511352
7,1080,2023-04-26T15:29:54.511354
23,1208,2023-04-27T05:08:54.511355
22,202,2023-04-27T00:48:54.511357
19,4398,2023-04-27T01:33:54.511358
7,1559,2023-04-26T13:45:54.511360
28,4876,2023-04-27T06:55:54.511362
18,351,2023-04-27T05:58:54.511363
23,1160,2023-04-27T06:52:54.511365
14,4139,2023-04-27T10:32:54.511367
19,3286,2023-04-26T23:40:54.511368
6,3334,2023-04-26T14:44:54.511370
1,4921,2023-04-26T14:19:54.511371
22,2086,2023-04-27T00:54:54.511373
14,3924,2023-04-26T18:46:54.511375
21,3040,2023-04-27T09:22:54.511376
13,3121,2023-04-27T12:28:54.511378
16,882,2023-04-27T10:52:54.511380
10,9816,2023-04-26T19:26:54.511381
21,4473,2023-04-26T18:09:54.511383
16,402,2023-04-27T05:24:54.511385
4,4453,2023-04-27T03:03:54.511386
17,1480,2023-04-27T08:56:54.511388
0,1415,2023-04-26T14:59:54.511389
29,2708,2023-04-27T11:41:54.511391
22,4349,2023-04-27T10:04:54.511393
25,2836,2023-04-27T12:49:54.511394
8,2839,2023-04-27T12:09:54.511396
22,3025,2023-04-27T02:48:54.511398
20,503,2023-04-26T16:08:54.511420
17,2477,2023-04-26T16:26:54.511421
26,2536,2023-04-27T06:31:54.511423
17,4963,2023-04-26T17:00:54.511425
13,733,2023-04-27T11:59:54.511426
9,491,2023-04-26T21:58:54.511428
22,3032,2023-04-26T16:34:54.511429
6,2591,2023-04-26T19:30:54.511431
1,1025,2023-04-27T04:59:54.511433
4,162,2023-04-27T00:08:54.511434
28,4887,2023-04-27T01:53:54.511436
7,2265,2023-04-27T04:19:54.511437
15,1169,2023-04-26T20:17:54.511439
15,455,2023-04-27T09:15:54.511441
23,3261,2023-04-27T09:36:54.511442
12,3275,2023-04-27T04:51:54.511444
14,1928,2023-04-27T07:09:54.511446
10,4017,2023-04-26T21:08:54.511447
11,623,2023-04-26T18:23:54.511449
5,2192,2023-04-26T20:03:54.511450
20,3941,2023-04-26T23:05:54.511452
10,18134,2023-04-27T08:33:54.511454
14,1867,2023-04-27T07:59:54.511455
18,1653,2023-04-26T23:07:54.511457
1,3717,2023-04-27T02:30:54.511459
15,2793,2023-04-27T06:23:54.511460
1,3111,2023-04-27T11:24:54.511462
29,3541,2023-04-27T09:44:54.511463
7,3500,2023-04-27T00:08:54.511465
5,2113,2023-04-27T11:22:54.511466
27,1759,2023-04-26T22:37:54.511468
1,3922,2023-04-26T17:47:54.511470
23,4882,2023-04-27T10:58:54.511471
9,4381,2023-04-27T00:35:54.511473
18,1984,2023-04-26T22:26:54.511474
6,4670,2023-04-27T03:25:54.511476
25,1951,2023-04-26T17:30:54.511478
16,4238,2023-04-27T12:28:54.511479
9,4966,2023-04-27T08:18:54.511481
10,18126,2023-04-26T14:20:54.511482
25,940,2023-04-26T17:17:54.511484
9,2809,2023-04-26T15:34:54.511486
22,3524,2023-04-27T04:59:54.511487
12,2415,2023-04-26T21:33:54.511489
18,4223,2023-04-27T08:58:54.511490
18,1510,2023-04-26T21:46:54.511492
3,2957,2023-04-27T13:10:54.511494
27,4291,2023-04-26T19:58:54.511495
5,4726,2023-04-26T16:41:54.511497
0,3930,2023-04-27T05:44:54.511499
3,4790,2023-04-27T09:05:54.511500
1,690,2023-04-27T03:18:54.511502
17,3754,2023-04-26T14:18:54.511504
20,4590,2023-04-27T12:49:54.511505
28,3470,2023-04-27T07:03:54.511507
24,2209,2023-04-27T07:50:54.511508
15,1138,2023-04-26T20:20:54.511510
14,1251,2023-04-26T23:47:54.511512
20,24,2023-04-26T15:05:54.511514
9,937,2023-04-26T18:15:54.511515
17,411,2023-04-26T21:12:54.511521
17,685,2023-04-27T07:51:54.511523
23,3167,2023-04-27T10:30:54.511524
20,4450,2023-04-26T22:50:54.511526
25,1343,2023-04-27T09:23:54.511528
17,821,2023-04-26T14:29:54.511529
3,648,2023-04-27T04:48:54.511531
19,4862,2023-04-26T23:13:54.511532
14,2594,2023-04-27T02:03:54.511534
24,150,2023-04-27T11:35:54.511536
25,1602,2023-04-27T08:34:54.511537
19,4724,2023-04-27T12:12:54.511539
15,2303,2023-04-26T16:38:54.511541
25,1381,2023-04-27T03:50:54.511542
18,576,2023-04-26T17:38:54.511544
29,576,2023-04-26T20:28:54.511545
11,2496,2023-04-26T17:02:54.511547
25,2606,2023-04-27T00:21:54.511548
22,1467,2023-04-27T04:44:54.511550
21,4128,2023-04-26T17:15:54.511552
8,2392,2023-04-27T05:01:54.511553
5,3921,2023-04-27T02:27:54.511555
18,3379,2023-04-27T02:20:54.511557
19,567,2023-04-27T02:49:54.511558
23,3049,2023-04-26T14:30:54.511560
17,4846,2023-04-26T16:56:54.511561
21,4195,2023-04-26T16:48:54.511563
17,495,2023-04-26T23:03:54.511565
24,4173,2023-04-26T22:15:54.511566
29,3055,2023-04-26T14:44:54.511568
15,870,2023-04-26T20:35:54.511569
17,2143,2023-04-27T09:34:54.511571
22,936,2023-04-26T21:48:54.511573
23,1798,2023-04-27T01:33:54.511574
28,2810,2023-04-26T15:22:54.511576
1,2915,2023-04-27T02:32:54.511578
29,2372,2023-04-27T07:36:54.511579
2,3773,2023-04-27T12:55:54.511581
23,250,2023-04-27T13:24:54.511583
3,1497,2023-04-26T14:28:54.511584
1,4322,2023-04-27T04:28:54.511586
15,1913,2023-04-27T08:00:54.511600
14,412,2023-04-27T05:08:54.511601
6,2186,2023-04-26T14:50:54.511603
2,1131,2023-04-27T13:24:54.511605
25,1945,2023-04-26T15:16:54.511606
19,3387,2023-04-26T14:15:54.511608
0,1239,2023-04-26T22:39:54.511610
24,4272,2023-04-27T11:31:54.511611
2,98,2023-04-26T17:06:54.511613
11,2568,2023-04-27T02:56:54.511614
22,2686,2023-04-26T20:38:54.511616
8,4582,2023-04-26T15:29:54.511618
23,4023,2023-04-27T08:46:54.511619
25,873,2023-04-27T11:33:54.511621
25,3998,2023-04-27T07:51:54.511622
21,4682,2023-04-27T05:46:54.511624
28,40,2023-04-26T22:28:54.511626
27,1938,2023-04-27T01:20:54.511627
7,4308,2023-04-27T07:31:54.511629
13,870,2023-04-27T05:41:54.511631
18,3376,2023-04-26T16:01:54.511632
23,1178,2023-04-26T21:49:54.511634
13,2718,2023-04-27T08:35:54.511647
23,3388,2023-04-27T07:33:54.511649
9,2061,2023-04-26T15:03:54.511650
0,333,2023-04-26T15:26:54.511652
18,2251,2023-04-26T14:24:54.511654
7,3531,2023-04-27T09:36:54.511655
28,1573,2023-04-26T23:12:54.511657
19,4143,2023-04-27T06:54:54.511659
17,2905,2023-04-27T07:40:54.511660
29,3787,2023-04-26T22:56:54.511662
18,4375,2023-04-26T19:21:54.511663
28,4548,2023-04-26T15:14:54.511665
3,4833,2023-04-27T04:45:54.511667
10,4179,2023-04-26T18:28:54.511668
16,4318,2023-04-27T10:51:54.511670
29,4751,2023-04-26T20:46:54.511671
11,1029,2023-04-27T06:48:54.511673
7,432,2023-04-27T03:50:54.511675
29,2154,2023-04-27T03:48:54.511677
14,2392,2023-04-27T08:29:54.511678
24,3539,2023-04-26T22:55:54.511680
10,3198,2023-04-26T21:30:54.511682
1,1569,2023-04-26T16:13:54.511683
1,2764,2023-04-27T02:48:54.511685
22,4728,2023-04-26T16:35:54.511687
20,1384,2023-04-26T23:32:54.511688
14,3291,2023-04-26T14:26:54.511690
9,4491,2023-04-27T03:01:54.511691
16,1581,2023-04-26T18:45:54.511693
20,4062,2023-04-27T10:06:54.511695
22,1139,2023-04-27T08:06:54.511700
17,108,2023-04-26T15:11:54.511702
24,782,2023-04-27T08:04:54.511704
0,870,2023-04-26T17:03:54.511705
1,1734,2023-04-27T12:54:54.511707
16,1302,2023-04-27T03:28:54.511708
4,1281,2023-04-27T10:33:54.511710
6,1672,2023-04-26T16:37:54.511712
21,3571,2023-04-26T16:01:54.511713
18,1385,2023-04-26T18:53:54.511715
17,445,2023-04-26T20:04:54.511716
25,1015,2023-04-27T13:25:54.511718
26,1456,2023-04-26T22:41:54.511720
2,339,2023-04-27T13:26:54.511721
24,899,2023-04-26T14:08:54.511723
10,10713,2023-04-27T13:35:54.511724
6,1965,2023-04-26T19:55:54.511726
2,2449,2023-04-26T17:01:54.511728
10,16515,2023-04-27T07:30:54.511729
16,2574,2023-04-27T00:11:54.511731
19,1032,2023-04-27T12:30:54.511733
26,1165,2023-04-27T12:24:54.511734
24,2161,2023-04-26T21:00:54.511736
14,4453,2023-04-27T12:30:54.511737
13,1393,2023-04-26T19:14:54.511739
8,3982,2023-04-27T08:28:54.511741
10,15539,2023-04-26T18:19:54.511742
7,3116,2023-04-26T19:59:54.511744
6,840,2023-04-27T02:40:54.511746
11,4464,2023-04-26T23:32:54.511747
1,4556,2023-04-26T14:59:54.511750
19,218,2023-04-26T17:27:54.511751
5,622,2023-04-26T15:59:54.511753
8,1325,2023-04-27T10:53:54.511754
13,4782,2023-04-27T05:53:54.511756
18,2536,2023-04-27T05:35:54.511773
23,2940,2023-04-27T12:56:54.511774
0,130,2023-04-26T17:50:54.511776
27,1230,2023-04-26T14:11:54.511777
18,566,2023-04-26T17:26:54.511779
11,3074,2023-04-27T03:31:54.511781
4,2221,2023-04-26T16:40:54.511782
6,315,2023-04-26T16:09:54.511784
13,1137,2023-04-27T06:13:54.511786
14,4644,2023-04-27T04:17:54.511787
24,2970,2023-04-27T09:04:54.511789
8,3161,2023-04-27T11:52:54.511790
9,1774,2023-04-27T10:00:54.511792
23,2218,2023-04-26T15:50:54.511798
24,2385,2023-04-27T05:03:54.511799
23,1993,2023-04-27T12:46:54.511801
9,4199,2023-04-27T13:09:54.511803
2,1163,2023-04-27T12:07:54.511804
10,12441,2023-04-27T09:22:54.511806
0,2081,2023-04-26T19:47:54.511808
10,2021,2023-04-26T23:17:54.511809
12,2491,2023-04-27T08:54:54.511811
10,7231,2023-04-27T00:58:54.511812
22,4230,2023-04-27T02:07:54.511814
6,191,2023-04-26T20:54:54.511816
0,3629,2023-04-27T03:03:54.511817
20,359,2023-04-27T03:39:54.511819
11,4496,2023-04-26T22:10:54.511820
15,4595,2023-04-26T19:15:54.511822
9,2504,2023-04-26T17:01:54.511824
7,1364,2023-04-27T09:27:54.511825
20,1265,2023-04-26T15:10:54.511827
4,2691,2023-04-27T10:36:54.511829
19,4028,2023-04-27T13:23:54.511830
8,2895,2023-04-27T06:05:54.511832
22,4353,2023-04-27T13:36:54.511833
8,1986,2023-04-26T23:35:54.511835
27,377,2023-04-26T14:06:54.511837
17,218,2023-04-27T12:56:54.511838
20,1587,2023-04-27T04:13:54.511840
7,3378,2023-04-27T05:50:54.511841
26,772,2023-04-27T00:56:54.511843
2,1563,2023-04-26T15:22:54.511845
12,4166,2023-04-27T06:59:54.511846
5,1214,2023-04-26T14:00:54.511848
12,672,2023-04-27T00:38:54.511849
20,2229,2023-04-27T07:03:54.511851
29,241,2023-04-27T03:29:54.511853
26,2461,2023-04-26T21:17:54.511854
19,2588,2023-04-27T03:42:54.511856
28,4827,2023-04-26T19:20:54.511858
5,1318,2023-04-27T00:51:54.511859
23,4212,2023-04-27T00:34:54.511861
17,506,2023-04-26T14:46:54.511862
13,3916,2023-04-27T12:24:54.511864
3,487,2023-04-27T00:38:54.511866
22,1164,2023-04-26T18:48:54.511867
27,1415,2023-04-27T09:04:54.511869
12,772,2023-04-26T14:08:54.511870
15,4173,2023-04-26T14:22:54.511872
24,1613,2023-04-27T06:14:54.511874
10,7101,2023-04-27T03:30:54.511875
2,440,2023-04-27T05:02:54.511877
17,3275,2023-04-27T08:34:54.511879
23,543,2023-04-26T19:10:54.511880
27,3876,2023-04-26T18:54:54.511882
5,4317,2023-04-27T06:58:54.511883
14,3229,2023-04-27T02:18:54.511885
6,3380,2023-04-27T06:12:54.511887
6,1919,2023-04-27T02:23:54.511888
10,6843,2023-04-26T17:25:54.511890
23,3760,2023-04-26T15:34:54.511892
4,4038,2023-04-27T02:28:54.511893
12,4211,2023-04-26T17:22:54.511895
19,4205,2023-04-27T06:39:54.511896
11,963,2023-04-26T15:30:54.511898
25,3065,2023-04-27T08:11:54.511900
19,4998,2023-04-26T19:35:54.511901
14,1958,2023-04-26T14:52:54.511903
6,395,2023-04-26T22:01:54.511904
14,1189,2023-04-27T07:31:54.511906
11,224,2023-04-27T06:26:54.511908
1,4398,2023-04-26T15:54:54.511909
19,627,2023-04-27T08:02:54.511911
9,4463,2023-04-27T04:09:54.511912
0,1640,2023-04-27T10:08:54.511914
5,2724,2023-04-27T11:14:54.511916
21,2093,2023-04-26T18:22:54.511920
14,3860,2023-04-26T18:17:54.511922
15,4798,2023-04-27T07:34:54.511923
7,3562,2023-04-27T13:31:54.511925
6,622,2023-04-27T13:36:54.511927
29,3195,2023-04-27T03:36:54.511928
3,121,2023-04-27T06:59:54.511930
6,1986,2023-04-26T23:42:54.511931
17,2324,2023-04-27T07:44:54.511933
18,3771,2023-04-27T00:39:54.511934
11,2777,2023-04-26T19:52:54.511936
28,2129,2023-04-27T05:33:54.511938
19,651,2023-04-27T01:22:54.511939
9,838,2023-04-27T08:23:54.511941
5,3096,2023-04-27T07:57:54.511943
0,3775,2023-04-27T03:55:54.511944
21,4297,2023-04-27T13:05:54.511946
19,315,2023-04-26T20:52:54.511947
26,4028,2023-04-27T12:39:54.511950
9,4397,2023-04-27T12:39:54.511951
23,2455,2023-04-26T15:04:54.511953
8,1784,2023-04-26T23:31:54.511954
2,330,2023-04-27T06:09:54.511956
19,416,2023-04-26T15:39:54.511958
13,3094,2023-04-27T01:40:54.511959
25,3684,2023-04-26T23:19:54.511961
11,203,2023-04-27T02:40:54.511962
15,4048,2023-04-27T02:45:54.511964
18,22,2023-04-27T08:41:54.511966
19,2452,2023-04-27T02:52:54.511983
7,1109,2023-04-26T20:11:54.511985
14,1682,2023-04-26T17:39:54.511986
22,4230,2023-04-27T05:02:54.511988
25,4177,2023-04-26T20:28:54.511990
0,882,2023-04-26T19:49:54.511991
18,4363,2023-04-26T16:58:54.511993
18,4646,2023-04-27T07:17:54.511994
26,3701,2023-04-27T05:42:54.511996
5,1505,2023-04-26T21:39:54.511998
20,3991,2023-04-26T15:44:54.511999
21,3484,2023-04-26T19:39:54.512001
26,298,2023-04-27T02:37:54.512002
25,4877,2023-04-26T13:46:54.512004
6,3470,2023-04-26T19:38:54.512006
17,4448,2023-04-26T21:04:54.512007
12,2137,2023-04-26T15:45:54.512009
29,3378,2023-04-27T03:56:54.512011
29,3159,2023-04-26T14:18:54.512012
2,4922,2023-04-27T13:03:54.512014
24,1420,2023-04-27T09:14:54.512016
23,377,2023-04-26T16:03:54.512017
22,814,2023-04-26T20:04:54.512019
18,4844,2023-04-26T21:56:54.512021
17,1275,2023-04-26T18:22:54.512023
26,2626,2023-04-26T16:14:54.512024
11,31,2023-04-27T10:09:54.512026
11,424,2023-04-27T04:00:54.512028
17,2113,2023-04-27T06:11:54.512029
15,531,2023-04-26T21:13:54.512031
10,12856,2023-04-27T06:01:54.512032
20,1620,2023-04-27T00:42:54.512034
20,3336,2023-04-27T12:50:54.512036
5,1176,2023-04-26T22:19:54.512037
15,1265,2023-04-27T01:17:54.512039
18,312,2023-04-27T10:45:54.512041
24,1320,2023-04-27T07:26:54.512042
21,4108,2023-04-27T05:35:54.512044
13,1501,2023-04-26T14:30:54.512045
13,4461,2023-04-26T18:28:54.512047
5,1803,2023-04-27T02:33:54.512049
29,2613,2023-04-27T05:20:54.512050
29,1273,2023-04-27T02:23:54.512052
21,1435,2023-04-26T21:21:54.512054
28,1307,2023-04-27T04:30:54.512055
7,1395,2023-04-26T16:07:54.512057
21,2770,2023-04-27T02:39:54.512059
16,2673,2023-04-27T11:46:54.512060
4,1109,2023-04-27T09:22:54.512062
6,1085,2023-04-27T06:32:54.512063
18,1204,2023-04-27T03:11:54.512065
24,3692,2023-04-27T08:19:54.512067
17,2740,2023-04-27T09:15:54.512068
16,563,2023-04-27T09:49:54.512074
8,4117,2023-04-26T22:48:54.512076
21,838,2023-04-27T11:04:54.512077
22,4064,2023-04-26T19:26:54.512079
26,3702,2023-04-26T14:03:54.512080
8,3375,2023-04-26T14:55:54.512082
15,2724,2023-04-26T15:11:54.512083
20,4339,2023-04-27T06:57:54.512085
5,472,2023-04-27T01:09:54.512087
27,3129,2023-04-26T14:02:54.512088
1,630,2023-04-27T12:21:54.512090
29,1666,2023-04-27T00:34:54.512092
6,3225,2023-04-27T11:20:54.512093
8,2866,2023-04-27T04:57:54.512095
1,3682,2023-04-27T10:57:54.512096
26,47,2023-04-27T06:45:54.512098
20,1181,2023-04-27T01:49:54.512100
19,4825,2023-04-27T07:49:54.512101
19,2485,2023-04-27T11:27:54.512103
1,3822,2023-04-26T20:12:54.512104
25,604,2023-04-27T00:36:54.512106
16,3863,2023-04-27T03:40:54.512107
9,1139,2023-04-27T05:52:54.512109
23,1625,2023-04-27T01:08:54.512111
29,1576,2023-04-27T08:02:54.512112
10,3976,2023-04-27T00:21:54.512114
29,1540,2023-04-26T22:15:54.512115
27,1270,2023-04-27T03:53:54.512117
2,1546,2023-04-27T00:47:54.512119
0,2585,2023-04-26T13:50:54.512120
21,932,2023-04-26T21:16:54.512122
24,2069,2023-04-27T11:49:54.512124
11,1095,2023-04-27T07:53:54.512125
3,4920,2023-04-27T01:46:54.512127
9,3429,2023-04-27T08:20:54.512128
15,3121,2023-04-26T23:00:54.512130
14,2703,2023-04-27T06:26:54.512132
22,3215,2023-04-27T05:36:54.512133
14,3611,2023-04-27T10:13:54.512135
16,1875,2023-04-26T22:33:54.512136
22,1434,2023-04-26T21:26:54.512138
24,4272,2023-04-27T09:16:54.512139
13,1811,2023-04-26T22:52:54.512141
18,4475,2023-04-26T23:39:54.512143
23,3060,2023-04-27T02:20:54.512144
17,1896,2023-04-27T08:42:54.512152
18,3994,2023-04-27T10:27:54.512154
22,2061,2023-04-27T09:14:54.512155
26,4325,2023-04-27T05:31:54.512157
27,930,2023-04-27T07:57:54.512159
9,581,2023-04-27T02:14:54.512160
11,403,2023-04-26T18:47:54.512162
19,1936,2023-04-27T12:34:54.512164
3,3365,2023-04-27T10:56:54.512165
18,960,2023-04-27T10:15:54.512167
19,3107,2023-04-27T08:30:54.512168
16,1264,2023-04-26T15:47:54.512170
22,4912,2023-04-27T02:37:54.512172
13,4132,2023-04-26T18:54:54.512173
19,2056,2023-04-27T01:10:54.512175
5,1054,2023-04-27T05:08:54.512177
21,580,2023-04-26T20:27:54.512178
19,4753,2023-04-27T03:17:54.512180
19,410,2023-04-26T15:15:54.512181
15,242,2023-04-27T13:21:54.512183
8,2794,2023-04-26T23:25:54.512185
9,1291,2023-04-26T22:43:54.512186
17,647,2023-04-26T14:30:54.512188
7,4763,2023-04-26T15:26:54.512190
22,4011,2023-04-27T09:55:54.512191
3,1744,2023-04-27T03:19:54.512193
1,3790,2023-04-27T04:21:54.512195
18,1974,2023-04-26T18:37:54.512196
28,1743,2023-04-27T04:36:54.512198
0,531,2023-04-27T13:08:54.512199
29,2634,2023-04-27T02:56:54.512201
2,3911,2023-04-26T19:06:54.512203
26,2364,2023-04-27T02:02:54.512204
24,4654,2023-04-26T16:19:54.512206
6,4548,2023-04-26T22:50:54.512207
8,4491,2023-04-27T08:54:54.512209
28,4277,2023-04-27T08:05:54.512211
21,3384,2023-04-26T14:00:54.512212
28,4057,2023-04-27T12:51:54.512214
24,3589,2023-04-27T07:39:54.512216
10,3948,2023-04-26T14:50:54.512217
7,91,2023-04-26T21:41:54.512219
3,4356,2023-04-27T12:34:54.512220
0,4022,2023-04-27T04:27:54.512222
19,3183,2023-04-27T08:50:54.512224
6,1066,2023-04-27T06:31:54.512225
7,4852,2023-04-27T09:34:54.512227
15,382,2023-04-27T05:04:54.512229
27,4441,2023-04-26T17:59:54.512230
2,1490,2023-04-27T02:40:54.512232
24,702,2023-04-27T02:37:54.512233
7,4811,2023-04-27T05:56:54.512235
25,4571,2023-04-26T20:46:54.512237
23,4158,2023-04-26T21:20:54.512238
7,700,2023-04-26T17:11:54.512254
9,298,2023-04-26T14:16:54.512255
3,1540,2023-04-27T01:51:54.512257
25,3942,2023-04-27T03:04:54.512259
1,3409,2023-04-27T03:12:54.512260
11,1371,2023-04-27T01:34:54.512262
19,140,2023-04-26T21:34:54.512263
1,4789,2023-04-27T05:52:54.512265
8,499,2023-04-27T05:48:54.512267
20,2809,2023-04-26T13:45:54.512268
6,741,2023-04-27T08:58:54.512270
20,1516,2023-04-27T02:13:54.512271
15,4226,2023-04-27T04:07:54.512273
17,3542,2023-04-27T11:36:54.512275
18,1789,2023-04-26T22:33:54.512276
27,2455,2023-04-27T03:21:54.512278
25,558,2023-04-26T20:51:54.512280
6,2658,2023-04-27T05:07:54.512281
20,1323,2023-04-26T21:01:54.512283
21,785,2023-04-26T19:27:54.512285
3,2623,2023-04-27T05:56:54.512286
17,3141,2023-04-26T18:50:54.512288
0,4509,2023-04-27T01:03:54.512290
9,2935,2023-04-27T06:16:54.512291
7,4405,2023-04-27T08:29:54.512293
16,1422,2023-04-26T23:03:54.512294
28,4402,2023-04-26T23:58:54.512296
7,2509,2023-04-26T22:29:54.512298
9,622,2023-04-27T01:22:54.512299
1,2080,2023-04-26T13:56:54.512301
0,1698,2023-04-26T15:58:54.512303
27,2839,2023-04-26T21:46:54.512304
2,4138,2023-04-26T18:59:54.512306
13,1914,2023-04-27T05:19:54.512308
1,3279,2023-04-27T04:37:54.512309
1,2380,2023-04-27T00:36:54.512311
19,2512,2023-04-27T10:47:54.512312
7,4344,2023-04-26T20:22:54.512314
